1.30000e+00 -1.59999e-01 -1.54526e-07 -1.14070e-07 -4.96006e-07 1.39654e-14 -1.30451e-13 -1.68890e-06 1.50003e+00
1.30719e+00 7.78846e-02 5.58907e-02 -4.00021e-03 -9.80718e-07 -3.86312e-09 3.25000e-02 3.24945e-02 1.49607e+00
1.26763e+00 -1.12073e-01 -1.97819e-01 -2.04948e-03 1.39630e-03 1.39726e-03 6.51797e-02 6.51733e-02 1.49802e+00
1.27881e+00 3.14204e-01 6.22248e-01 -4.80353e-03 -3.54914e-03 -3.54820e-03 9.68744e-02 9.68710e-02 1.49527e+00
1.29736e+00 2.53041e-02 7.81191e-01 2.93788e-03 1.20071e-02 1.20080e-02 1.28872e-01 1.28870e-01 1.50301e+00
1.24727e+00 2.12298e-01 1.09403e+00 3.95967e-03 3.15367e-02 3.15378e-02 1.61296e-01 1.61285e-01 1.50404e+00
1.25983e+00 2.63379e-02 9.70882e-01 1.02476e-02 5.88874e-02 5.88886e-02 1.92295e-01 1.92276e-01 1.51033e+00
1.23267e+00 8.07791e-02 8.38040e-01 1.27587e-02 8.31594e-02 8.31606e-02 2.23698e-01 2.23675e-01 1.51284e+00
1.21377e+00 4.45474e-02 7.14873e-01 1.73312e-02 1.04111e-01 1.04112e-01 2.54240e-01 2.54214e-01 1.51740e+00
1.20411e+00 -3.33912e-02 3.80727e-01 2.15923e-02 1.21982e-01 1.21983e-01 2.84305e-01 2.84274e-01 1.52166e+00
1.18974e+00 -6.83736e-02 -1.08887e-02 2.44267e-02 1.31501e-01 1.31502e-01 3.14285e-01 3.14252e-01 1.52449e+00
1.18046e+00 -3.81933e-02 -2.02579e-01 2.66328e-02 1.31233e-01 1.31229e-01 3.43996e-01 3.43946e-01 1.52650e+00
1.17385e+00 -7.93922e-02 -3.85312e-01 2.95660e-02 1.26173e-01 1.26165e-01 3.73379e-01 3.73313e-01 1.52920e+00
1.34083e+00 3.14520e-01 5.37525e-01 3.13076e-02 1.16540e-01 1.16532e-01 4.02741e-01 4.02675e-01 1.53089e+00
1.48163e+00 -1.79641e-03 6.13888e-01 4.30151e-02 1.29978e-01 1.29970e-01 4.35120e-01 4.35053e-01 1.54259e+00
1.52320e+00 2.41067e-01 1.08663e+00 4.77715e-02 1.45325e-01 1.45317e-01 4.71854e-01 4.71788e-01 1.54735e+00
1.56112e+00 1.83008e-01 1.37662e+00 5.92493e-02 1.72491e-01 1.72483e-01 5.08660e-01 5.08594e-01 1.55882e+00
1.64131e+00 -1.82972e-02 1.00481e+00 7.04554e-02 2.06907e-01 2.06899e-01 5.46324e-01 5.46257e-01 1.57003e+00
1.64233e+00 9.03250e-02 9.90719e-01 7.84396e-02 2.32027e-01 2.32019e-01 5.86575e-01 5.86507e-01 1.57800e+00
1.65989e+00 -1.84453e-02 7.04261e-01 9.00812e-02 2.56794e-01 2.56787e-01 6.26014e-01 6.25941e-01 1.58962e+00
1.65878e+00 5.54594e-02 6.76039e-01 1.00176e-01 2.74401e-01 2.74394e-01 6.66268e-01 6.66190e-01 1.59970e+00
1.65964e+00 4.11094e-02 6.28555e-01 1.12748e-01 2.91302e-01 2.91295e-01 7.05810e-01 7.05733e-01 1.61225e+00
1.67543e+00 -1.24464e-01 1.35227e-01 1.25648e-01 3.07017e-01 3.07008e-01 7.45258e-01 7.45183e-01 1.62514e+00
1.66323e+00 -2.04437e-01 -4.79285e-01 1.35341e-01 3.10398e-01 3.10389e-01 7.86126e-01 7.86049e-01 1.63481e+00
1.66133e+00 -1.62928e-01 -8.42345e-01 1.43174e-01 2.98416e-01 2.98407e-01 8.27280e-01 8.27204e-01 1.64264e+00
1.66319e+00 -1.55559e-01 -1.08693e+00 1.51492e-01 2.77357e-01 2.77348e-01 8.68176e-01 8.68087e-01 1.65097e+00
1.67442e+00 -1.27310e-01 -1.19109e+00 1.59135e-01 2.50184e-01 2.50175e-01 9.09231e-01 9.09112e-01 1.65863e+00
1.69349e+00 -9.09071e-02 -1.16546e+00 1.66413e-01 2.20407e-01 2.20398e-01 9.50576e-01 9.50447e-01 1.66592e+00
1.71201e+00 -7.95342e-02 -1.11262e+00 1.73432e-01 1.91275e-01 1.91261e-01 9.92386e-01 9.92261e-01 1.67280e+00
1.73634e+00 -5.38252e-02 -1.00378e+00 1.79597e-01 1.63465e-01 1.63446e-01 1.03478e+00 1.03468e+00 1.67878e+00
1.75952e+00 -5.57457e-02 -9.28275e-01 1.85318e-01 1.38375e-01 1.38351e-01 1.07783e+00 1.07775e+00 1.68433e+00
1.78618e+00 -5.15624e-02 -8.62473e-01 1.89989e-01 1.15172e-01 1.15144e-01 1.12159e+00 1.12151e+00 1.68885e+00
