3.14640e-01 1.69008e-01 1.74775e-01 1.76318e-01
2.15797e-01 1.91371e-01 1.87104e-01 1.86737e-01
2.37937e-01 1.80258e-01 1.82511e-01 1.74168e-01
2.08429e-01 1.65463e-01 1.67257e-01 1.65924e-01
2.06853e-01 2.04734e-01 1.82757e-01 1.83812e-01
2.09374e-01 2.03758e-01 1.94750e-01 1.74540e-01
2.31344e-01 1.88933e-01 1.81634e-01 1.75155e-01
1.84313e-01 1.69634e-01 1.61634e-01 1.72593e-01
1.88834e-01 1.83448e-01 1.75490e-01 1.75832e-01
1.88607e-01 1.73700e-01 1.82582e-01 1.75096e-01
1.88304e-01 1.61484e-01 1.63867e-01 1.66852e-01
1.98364e-01 1.89505e-01 1.82542e-01 1.83824e-01
2.00051e-01 1.77640e-01 1.77339e-01 1.78373e-01
1.96768e-01 1.71054e-01 1.71811e-01 1.69131e-01
2.06532e-01 1.91130e-01 1.89106e-01 1.90103e-01
2.00265e-01 1.85202e-01 1.95173e-01 1.98842e-01
1.92996e-01 1.81009e-01 1.78344e-01 1.80281e-01
1.98348e-01 1.93807e-01 1.90861e-01 1.90218e-01
2.01481e-01 1.79031e-01 1.82341e-01 1.86391e-01
1.94076e-01 1.76534e-01 1.75717e-01 1.76521e-01
1.93305e-01 1.86903e-01 1.81548e-01 1.82896e-01
1.95918e-01 1.83819e-01 1.82470e-01 1.80599e-01
1.95278e-01 1.81755e-01 1.81506e-01 1.80448e-01
1.89955e-01 1.83955e-01 1.87396e-01 1.84357e-01
1.89156e-01 1.80200e-01 1.85016e-01 1.83640e-01
1.94093e-01 1.82129e-01 1.79860e-01 1.79072e-01
1.82574e-01 1.80642e-01 1.80826e-01 1.81055e-01
1.86677e-01 1.81523e-01 1.79044e-01 1.79556e-01
1.94391e-01 1.81838e-01 1.72391e-01 1.73449e-01
1.87588e-01 1.83526e-01 1.80315e-01 1.80997e-01
1.87082e-01 1.84362e-01 1.82531e-01 1.82606e-01
1.90125e-01 1.87443e-01 1.81624e-01 1.84343e-01
1.93666e-01 1.83147e-01 1.80146e-01 1.86763e-01
1.95654e-01 1.97154e-01 1.93309e-01 1.94620e-01
1.96143e-01 1.90877e-01 1.86232e-01 1.86672e-01
1.93153e-01 1.99224e-01 1.84798e-01 1.85643e-01
2.08380e-01 1.87525e-01 1.89539e-01 1.86075e-01
2.03847e-01 1.86274e-01 1.88610e-01 1.86318e-01
1.88462e-01 1.87887e-01 1.84358e-01 1.84393e-01
2.02398e-01 1.87631e-01 1.88973e-01 1.85836e-01
1.99621e-01 1.89485e-01 1.86583e-01 1.87825e-01
1.98120e-01 1.84233e-01 1.88354e-01 1.83001e-01
2.09698e-01 1.79293e-01 1.87727e-01 1.85642e-01
1.96699e-01 1.76943e-01 1.78360e-01 1.82609e-01
1.93701e-01 1.79116e-01 1.82225e-01 1.82081e-01
1.97471e-01 1.89172e-01 1.83500e-01 1.82910e-01
1.89621e-01 1.81909e-01 1.80305e-01 1.82727e-01
1.88634e-01 1.80605e-01 1.81719e-01 1.78146e-01
1.95780e-01 1.83546e-01 1.79598e-01 1.82047e-01
1.96415e-01 1.83314e-01 1.78919e-01 1.77525e-01
1.91622e-01 1.80824e-01 1.79095e-01 1.80958e-01
1.89209e-01 1.80459e-01 1.81538e-01 1.83216e-01
1.86379e-01 1.77780e-01 1.79918e-01 1.77277e-01
1.89749e-01 1.79344e-01 1.81587e-01 1.82440e-01
1.90283e-01 1.81567e-01 1.78427e-01 1.82577e-01
1.92519e-01 1.74122e-01 1.78029e-01 1.79384e-01
