2.29953e-02 3.52577e-01
-1.03995e-01 -2.12301e+00
3.00297e-01 1.11678e+00
1.84795e-01 6.28848e-01
3.00698e-01 -1.00000e+01
-1.23246e-02 5.00057e+00
3.03369e-01 5.00014e+00
6.36414e-02 2.94845e+00
3.00968e-01 -1.00002e+01
-9.49697e-02 -8.66210e+00
3.00154e-01 -1.00000e+01
1.50095e-01 -8.43349e+00
-2.69599e-01 -7.21205e+00
-2.30153e-01 -5.94281e+00
-1.82861e-01 -4.81924e+00
-1.30127e-01 -3.86082e+00
1.01820e-01 -2.98052e+00
2.22200e-01 -1.95704e+00
4.15341e-02 -1.26218e+00
-2.84441e-01 -6.13418e-01
-8.74489e-02 -5.55795e-02
-2.99024e-01 8.37729e-01
-4.19903e-02 1.11516e+00
-1.29565e-01 1.51179e+00
-3.06099e-01 1.94045e+00
3.00185e-01 5.00208e+00
-2.03280e-01 4.60461e+00
-8.37030e-02 4.15733e+00
-3.29390e-02 3.82885e+00
-2.07288e-01 3.50667e+00
-2.43973e-01 3.23602e+00
-1.34563e-01 3.13043e+00
-1.10166e-01 2.99762e+00
-1.13790e-01 3.01491e+00
-5.67277e-02 2.87212e+00
-5.37608e-02 2.96698e+00
-7.08912e-02 2.85586e+00
-4.51552e-02 2.64963e+00
-1.84135e-02 2.49507e+00
-1.62337e-02 2.28813e+00
-4.93471e-03 2.06011e+00
-7.41192e-03 1.86118e+00
1.00123e-03 1.72206e+00
9.64656e-03 1.58917e+00
2.10004e-02 1.46895e+00
2.09712e-02 1.40107e+00
2.43881e-02 1.39561e+00
1.76627e-03 1.40884e+00
1.00757e-02 1.40666e+00
6.45916e-03 1.40799e+00
1.50309e-02 1.38207e+00
1.90437e-02 1.34302e+00
2.93865e-02 1.30783e+00
2.92999e-02 1.26545e+00
3.83939e-02 1.23871e+00
3.64834e-02 1.19530e+00
4.43370e-02 1.16089e+00
4.29546e-02 1.11198e+00
4.97068e-02 1.07480e+00
4.79106e-02 1.02409e+00
5.34459e-02 9.80036e-01
5.21431e-02 9.22829e-01
5.65575e-02 8.75574e-01
5.51679e-02 8.15088e-01
5.85160e-02 7.66138e-01
5.70442e-02 7.03800e-01
5.93665e-02 6.55379e-01
5.77522e-02 5.94527e-01
5.90220e-02 5.48040e-01
5.73289e-02 4.88921e-01
5.77679e-02 4.45845e-01
5.60135e-02 3.89518e-01
5.57594e-02 3.50715e-01
5.39275e-02 2.99090e-01
5.31522e-02 2.65861e-01
5.13420e-02 2.18798e-01
5.03267e-02 1.90408e-01
4.87265e-02 1.48518e-01
4.76248e-02 1.26036e-01
4.63761e-02 8.80606e-02
4.54274e-02 7.17534e-02
4.43170e-02 3.88491e-02
4.36012e-02 2.68999e-02
4.28791e-02 -2.01150e-03
4.23980e-02 -9.40153e-03
4.19284e-02 -3.53520e-02
4.16643e-02 -3.91418e-02
4.13265e-02 -6.14314e-02
4.12143e-02 -6.32247e-02
4.13434e-02 -8.56670e-02
4.13509e-02 -8.33752e-02
4.12269e-02 -1.02910e-01
4.14068e-02 -1.02266e-01
4.16276e-02 -1.22769e-01
4.19935e-02 -1.22441e-01
4.22836e-02 -1.43902e-01
4.27071e-02 -1.45382e-01
4.29896e-02 -1.66596e-01
4.32643e-02 -1.67876e-01
4.35507e-02 -1.88989e-01
4.32806e-02 -1.85850e-01
