,0,1,2
0,0.0,0.0,0.0
1,-0.00078853435559441,-1.5353061388425187e-05,0.0001455161189255903
2,-0.0007893632968441549,-1.3095841152605482e-05,0.00014542895254215942
3,-0.0007894405654909918,-1.4032709455914164e-05,0.0001415490320387329
4,-0.00028415466788941576,-1.391089234652953e-05,0.00014198215408958058
5,0.0006049392618520117,-1.3876702969644842e-05,0.00014150438515718295
6,0.0012872761399710924,-1.4992482416907836e-05,0.0001448572095723765
7,0.0019787007317817497,-1.3190200137705476e-05,0.0001440878522364987
8,0.0028971211767959966,-1.3101176021650774e-05,0.0001438238628285102
9,0.004240573044221543,-7.078645770454483e-05,0.0013319466106887373
10,0.00619267655963075,-0.0001814650807086441,0.003635656631798494
11,0.009853827105707574,-0.00032440757192493084,0.0068729151644785795
12,0.01403284525792694,-0.0005012089404516003,0.011172576672434697
13,0.01951822499228053,-0.0006941156920169676,0.01654514435228999
14,0.028191049085707683,-0.0009946382241978861,0.026205013296481776
15,0.036047734726550776,-0.001256736940314845,0.03635613641362768
16,0.04575309126434181,-0.0014782101062100431,0.049070840862973766
17,0.06116691448617544,-0.0016508184693295354,0.07093423961247165
18,0.07494501385184596,-0.0015303919718889817,0.09074940028692667
19,0.090253192695529,-0.0011490991936612207,0.11447171215723174
20,0.11260560159289483,2.9542805666354916e-05,0.15002266557472765
21,0.13153288698677804,0.0016769681759465495,0.17957766197162628
22,0.15140024779917585,0.003975530299764104,0.21171118910013317
23,0.17956196389012288,0.008454050293318914,0.2547311961250399
24,0.2027165704557184,0.013138319066402499,0.2886704409771838
25,0.22606354970072193,0.01861655371780104,0.32514701194548806
26,0.25824443047124196,0.027665906908064686,0.3762972925414839
27,0.28244098871376966,0.03563188931844307,0.41593273541992437
28,0.30647834004966423,0.04459536421879501,0.4564794634777463
29,0.338249436720014,0.058141115022069235,0.5123852698703226
30,0.36242689733823286,0.06990693471875147,0.5560562412735602
31,0.3861366622472372,0.08279353635756928,0.5989897962434608
32,0.41683393837166277,0.10155251043357841,0.6555169866017307
33,0.4400989348253925,0.11752905841875552,0.6977791481761566
34,0.46207929837358536,0.1339558860887615,0.7398383228229636
35,0.49029749465147693,0.1574183779599612,0.7938486122595739
36,0.5113061882972323,0.17677437100832677,0.8332077100586309
37,0.5305962928928868,0.19586239625120902,0.872465522969041
38,0.5558954854484034,0.22341920667536969,0.9256073096109546
39,0.5742631770153924,0.245415770210634,0.966074326666065
40,0.5911983312226822,0.2674298128849218,1.0052453792216713
41,0.6127011609753397,0.2983472234291962,1.0560387932455175
42,0.6279163633055889,0.3224081686009609,1.0949664524983271
43,0.6422007984645787,0.3470389576925797,1.1343890738064184
44,0.6555164302012626,0.3722037093765901,1.1742299082601915
45,0.6717096288879462,0.4065465088805825,1.2279106390984884
46,0.6826322151707267,0.43284881609883985,1.268152471111128
47,0.6924904203724179,0.45956990073138065,1.3084580423341865
48,0.7039434171702206,0.4957727306651154,1.3621783098595335
49,0.7134423784574472,0.5325410525459793,1.4160504165818253
50,0.7174450494443918,0.5511074330162427,1.4429577082416958
51,0.7240480520292921,0.5891520585064051,1.4978982190790688
52,0.7276628747901587,0.6176169154531316,1.5406615441430096
53,0.7305388178113691,0.655515107256065,1.5964374234624485
54,0.7312161191804922,0.6852561969522131,1.6374334910926784
55,0.7307519329051414,0.7142970234853607,1.6785640735580885
56,0.7291529185779718,0.742575438681479,1.7189364150187127
57,0.7249711792652735,0.781611435855286,1.7726322652848026
58,0.7206346317083127,0.8101130651676195,1.813468079929165
59,0.7131791953376188,0.8473512167849157,1.8683915220440923
60,0.7058074363603307,0.8763523210255059,1.9099067306745299
61,0.6976962946334375,0.9038060983710229,1.9511839580161028
62,0.6852204967685849,0.9396704795458397,2.0068117341367975
63,0.6739761389655182,0.9672955413141885,2.048771200873105
64,0.6620699066479457,0.9935453927158493,2.090734480244907
65,0.6439813178377799,1.0285576798392788,2.1468401218749746
66,0.6289157414100855,1.0544636019852325,2.188911310115688
67,0.6134588971700609,1.0788018163326583,2.231004439205014
68,0.5910643582984801,1.1103206805494141,2.2850834953806114
69,0.5724462783291039,1.1339395736660909,2.3251256327084207
70,0.5533686739733504,1.1562556837313065,2.3641866152719797
71,0.5335024557134718,1.1776442672826115,2.401191657744703
72,0.5053076570515999,1.2054112120750955,2.449883002335604
73,0.4835617597365279,1.225117799682574,2.4868185980574697
74,0.4535921806938132,1.2499424624983695,2.534028250637796
75,0.4298206254781243,1.2678798297773926,2.5671815135839524
76,0.40621054850011806,1.284440420394187,2.59740116832275
77,0.3730390753513286,1.3058178982149022,2.6347232814787476
78,0.34734554653536315,1.3211450059466312,2.661274191873545
79,0.3222203390020632,1.3352710263035314,2.6870248060800663
80,0.29660252564803957,1.348738567819098,2.711255790620857
81,0.26160491582863243,1.3657303772604314,2.7392410911558214
82,0.23558107995200975,1.3774864226696277,2.7570420802206494
83,0.20945022854845324,1.3886071283678618,2.7713743392220658
84,0.17366315427564238,1.4029442379246382,2.7857155463495173
85,0.14748063341461384,1.4129278209161074,2.7924391170675693
86,0.12110867734154987,1.4226527978611707,2.7959498022346123
87,0.08542378039154562,1.4354327902356663,2.7944025298160198
88,0.059738813032329946,1.4445585556736091,2.790182251639301
89,0.025099577199868828,1.4569109830619225,2.7804537757634966
90,-0.0007592135318724382,1.4662456919489715,2.7694401205001147
91,-0.025927353836383435,1.4755317474557326,2.755956514485893
92,-0.05096885465455456,1.4850361401544774,2.739390828483626
93,-0.08449573832867224,1.4983578734842096,2.7127196915262592
94,-0.10863345673185472,1.5084502817028018,2.689739025725343
95,-0.14053329461983768,1.5226128224270183,2.6536401739680073
96,-0.16410187855861227,1.5338778613040123,2.6240661499730216
97,-0.18682892845292712,1.545446920151635,2.592416583568868
98,-0.20890532006145238,1.557471130113661,2.5587419946396333
99,-0.23863077153515472,1.5752141300666143,2.5113209856694065
100,-0.2596675457887361,1.5889395003409112,2.4765145475190513
101,-0.28708687330956384,1.608440021106162,2.429279964112364
102,-0.30736102159806655,1.6240761073007413,2.391424917042402
103,-0.32620679070402997,1.6395837884116018,2.352024267143031
104,-0.34489890766036657,1.6562334939540602,2.310776262447329
105,-0.3690916024881703,1.6800150431971252,2.2556191457351042
106,-0.385834884990694,1.6979956748061606,2.213674843233405
107,-0.4020805293746707,1.7170092706746318,2.1709303170191383
108,-0.4227498599664852,1.7439099128903828,2.114653730570797
109,-0.43697385394839877,1.7644580046182803,2.0736931498039937
110,-0.45055550380634657,1.7860182112360892,2.03326508168818
111,-0.46726730344392664,1.8155444758848447,1.9795090035438752
112,-0.47875215337638555,1.838257788131188,1.9390885079302271
113,-0.4926239578160991,1.869239744416958,1.8851460118054717
114,-0.5019170480892525,1.8929346667167426,1.844715431936725
115,-0.5102478911912657,1.9169999970631038,1.8043091762148227
116,-0.519834808671996,1.9495796827430074,1.7503509377423716
117,-0.5260216177203272,1.9749829408248525,1.7085916858859385
118,-0.5311194372731843,2.000125604549227,1.6657855819344776
119,-0.5350911485541988,2.0253057102765437,1.623830230891107
120,-0.5387224491218984,2.060448978111726,1.5690065675072629
121,-0.5401901597915972,2.08624291416267,1.528422060123963
122,-0.5405354429269769,2.1202344787432694,1.4745068101937897
123,-0.5394249134608747,2.147138701400111,1.433856296188625
124,-0.5374023792134287,2.172710148200098,1.3939549146455772
125,-0.5344015045205818,2.1980187694545528,1.353859930746209
126,-0.5285079628964645,2.232804954497229,1.300360180858772
127,-0.5230848165697409,2.258031821413909,1.2598503220905477
128,-0.5139422496974015,2.2922224113663163,1.2053673720049416
129,-0.5057378825899909,2.317896392611349,1.1641139448838522
130,-0.49695811782356397,2.3421672290525897,1.1229146281965745
131,-0.4828062711016307,2.375770988422953,1.0661852298717318
132,-0.4716132894965847,2.3990912857275135,1.026437895762313
133,-0.4592676414658544,2.4223487703347035,0.9861704128463453
134,-0.44582212784205233,2.445234372585052,0.9476060258525367
135,-0.426071350224248,2.475655381014275,0.8940253086988709
136,-0.4108330417841747,2.4969249322412432,0.8550204695807545
137,-0.3887467468950337,2.5248249664745237,0.8041579841532973
138,-0.37076103087396467,2.545630324532531,0.7636336796246379
139,-0.35225333352786725,2.565502642014022,0.7211162733565366
140,-0.3264882999655868,2.590550216464252,0.6649759614212174
141,-0.3062538579685034,2.608351808707762,0.6233270824911489
142,-0.2852851997409495,2.6252915734093873,0.5819616887168367
143,-0.2562574015602755,2.6465020004984066,0.5269955536102866
144,-0.2324841287034555,2.6620488668914284,0.48572050116669097
145,-0.20968204913922397,2.6757634024306904,0.4457354491879689
