3.87406e-01 1.66557e-01 1.68093e-01 1.70674e-01
2.17324e-01 2.14571e-01 2.23711e-01 2.64899e-01
2.16557e-01 2.57325e-01 1.94841e-01 1.92211e-01
3.56556e-01 2.31024e-01 2.00588e-01 2.34943e-01
2.78685e-01 2.08458e-01 3.16395e-01 2.15744e-01
2.63091e-01 2.15494e-01 1.93685e-01 2.00190e-01
2.05229e-01 2.40592e-01 2.00843e-01 2.39129e-01
1.95419e-01 1.98676e-01 1.84977e-01 1.88972e-01
1.93934e-01 2.26609e-01 1.92894e-01 2.07315e-01
1.89042e-01 1.86299e-01 1.92716e-01 1.96720e-01
1.77883e-01 1.76084e-01 2.20420e-01 1.97873e-01
1.96369e-01 1.95577e-01 1.98707e-01 2.13451e-01
2.10721e-01 1.82786e-01 1.80952e-01 2.16738e-01
1.84687e-01 1.91746e-01 1.90863e-01 1.92313e-01
1.86769e-01 1.94726e-01 2.14374e-01 2.29619e-01
1.91296e-01 2.14830e-01 1.96965e-01 2.08968e-01
2.44649e-01 2.33469e-01 2.30512e-01 2.25670e-01
2.19913e-01 2.22880e-01 2.30232e-01 2.11717e-01
2.12144e-01 2.18657e-01 1.98071e-01 2.03110e-01
2.06240e-01 1.92436e-01 2.03988e-01 2.01694e-01
2.25606e-01 2.38797e-01 2.01868e-01 2.77311e-01
2.01415e-01 1.90759e-01 2.10562e-01 2.25019e-01
2.73817e-01 2.56803e-01 1.91241e-01 2.57320e-01
2.22458e-01 2.32595e-01 2.27268e-01 2.14294e-01
1.99032e-01 2.01159e-01 2.00114e-01 1.76798e-01
1.99790e-01 1.96812e-01 1.92569e-01 2.05724e-01
2.07675e-01 1.98862e-01 2.20809e-01 1.79206e-01
2.27276e-01 2.62601e-01 2.08633e-01 1.86788e-01
1.87507e-01 1.79423e-01 1.97687e-01 1.93897e-01
2.21819e-01 2.13715e-01 2.38222e-01 2.05189e-01
2.00317e-01 2.02151e-01 1.93609e-01 1.72515e-01
1.74214e-01 1.90745e-01 2.04039e-01 1.91459e-01
1.84956e-01 2.21382e-01 2.28600e-01 2.10731e-01
2.16974e-01 1.83717e-01 1.94029e-01 1.87227e-01
2.09786e-01 2.14132e-01 2.18794e-01 2.05054e-01
2.21711e-01 2.04919e-01 1.75096e-01 1.79172e-01
1.85819e-01 1.85662e-01 2.08395e-01 2.30537e-01
2.38060e-01 2.07917e-01 1.99032e-01 2.06537e-01
1.79110e-01 1.81365e-01 1.85397e-01 1.85843e-01
2.00539e-01 1.77986e-01 1.74137e-01 1.72190e-01
1.73121e-01 1.80372e-01 1.90002e-01 1.91553e-01
1.97357e-01 2.41624e-01 2.27813e-01 2.08051e-01
1.85745e-01 2.03760e-01 1.85168e-01 1.79289e-01
2.02310e-01 2.01595e-01 2.11169e-01 1.86302e-01
2.03202e-01 2.05812e-01 1.85325e-01 2.09963e-01
1.95707e-01 2.04309e-01 1.93043e-01 2.09770e-01
1.81159e-01 1.79877e-01 1.76437e-01 1.78317e-01
2.06670e-01 2.15935e-01 2.00618e-01 2.00423e-01
2.26775e-01 2.00191e-01 1.95712e-01 1.77706e-01
2.17917e-01 1.99544e-01 1.94727e-01 1.82335e-01
1.77970e-01 1.93116e-01 1.88656e-01 1.93620e-01
2.13671e-01 2.22612e-01 2.11732e-01 2.59440e-01
1.77976e-01 1.74855e-01 1.74304e-01 1.93887e-01
1.74561e-01 1.91027e-01 2.33370e-01 2.11153e-01
2.29735e-01 2.24240e-01 1.94595e-01 1.87873e-01
2.04330e-01 1.71014e-01 2.09062e-01 1.84205e-01
2.06236e-01 2.26096e-01 2.27469e-01 1.99410e-01
2.12041e-01 2.38230e-01 2.87214e-01 2.31283e-01
2.30573e-01 2.59813e-01 1.99921e-01 2.17635e-01
2.44345e-01 2.19082e-01 1.95846e-01 1.98579e-01
2.07842e-01 2.14842e-01 2.12371e-01 1.98824e-01
1.98151e-01 1.85661e-01 2.02621e-01 1.82210e-01
1.82100e-01 1.88336e-01 2.06304e-01 1.90725e-01
1.91586e-01 2.00711e-01 1.89300e-01 1.93727e-01
2.45658e-01 2.19574e-01 1.67411e-01 1.64805e-01
1.71321e-01 1.78121e-01 1.82246e-01 1.82641e-01
1.89259e-01 1.87659e-01 1.75982e-01 1.78062e-01
1.88253e-01 1.67346e-01 1.93087e-01 1.83141e-01
1.91068e-01 1.98299e-01 1.88551e-01 1.89690e-01
1.88847e-01 2.12743e-01 1.94345e-01 1.98981e-01
2.08071e-01 1.98216e-01 2.01880e-01 2.03879e-01
2.10640e-01 1.86930e-01 1.81384e-01 1.84942e-01
1.80540e-01 1.81334e-01 1.89676e-01 1.96691e-01
1.87178e-01 1.80822e-01 1.78427e-01 1.77064e-01
2.00491e-01 1.81190e-01 1.80942e-01 1.77951e-01
1.92530e-01 1.79508e-01 1.78024e-01 1.76090e-01
2.27427e-01 2.10491e-01 1.97521e-01 1.94695e-01
1.92973e-01 1.79725e-01 1.82372e-01 1.76829e-01
1.73433e-01 1.81893e-01 1.92646e-01 1.80263e-01
1.84250e-01 1.74989e-01 1.85218e-01 1.77922e-01
1.96180e-01 2.11826e-01 1.82640e-01 1.84080e-01
2.04994e-01 1.82375e-01 1.80897e-01 1.83155e-01
1.98724e-01 1.99361e-01 1.95875e-01 1.84859e-01
1.90837e-01 1.73659e-01 1.76777e-01 1.75907e-01
1.77970e-01 1.78449e-01 1.79001e-01 1.77206e-01
1.84536e-01 1.73936e-01 1.82429e-01 1.88811e-01
1.95363e-01 1.84586e-01 1.86794e-01 1.97383e-01
1.84468e-01 1.88886e-01 1.88699e-01 1.89660e-01
1.84972e-01 1.75530e-01 1.83518e-01 2.03396e-01
1.90808e-01 1.77714e-01 1.78689e-01 1.92108e-01
1.90830e-01 1.78662e-01 1.89099e-01 1.94450e-01
1.96857e-01 1.79679e-01 1.85819e-01 2.01888e-01
2.15368e-01 1.65884e-01 1.94775e-01 1.82930e-01
1.87843e-01 1.75470e-01 1.76469e-01 1.76461e-01
1.88150e-01 1.72809e-01 1.79438e-01 1.77053e-01
1.93165e-01 1.76452e-01 1.70068e-01 1.76412e-01
1.98511e-01 1.72914e-01 1.91581e-01 1.87665e-01
2.06581e-01 1.72560e-01 1.76040e-01 1.80970e-01
1.92614e-01 1.86082e-01 1.72569e-01 1.75725e-01
1.91539e-01 1.74957e-01 1.80663e-01 1.74500e-01
2.07389e-01 1.75626e-01 1.81251e-01 1.72620e-01
1.98460e-01 1.69712e-01 1.73600e-01 1.76951e-01
2.19323e-01 1.74353e-01 1.77395e-01 1.81338e-01
1.85271e-01 1.83408e-01 1.85791e-01 1.80298e-01
1.90839e-01 1.76173e-01 1.80444e-01 1.80563e-01
2.11488e-01 1.76572e-01 1.76366e-01 1.77117e-01
1.93864e-01 1.86731e-01 1.74538e-01 1.89697e-01
2.03718e-01 1.71288e-01 1.76542e-01 1.80003e-01
1.87308e-01 1.70844e-01 1.79467e-01 1.75675e-01
1.94818e-01 1.77899e-01 1.88728e-01 1.84482e-01
1.90460e-01 1.79365e-01 1.78794e-01 1.82530e-01
1.75539e-01 1.79519e-01 1.71900e-01 1.80361e-01
1.99901e-01 1.70420e-01 1.72687e-01 1.69705e-01
1.83103e-01 1.68468e-01 1.70249e-01 1.68239e-01
1.72021e-01 1.77147e-01 1.75023e-01 1.74533e-01
1.85733e-01 1.81426e-01 1.75083e-01 1.71309e-01
1.77365e-01 1.70256e-01 1.69342e-01 1.73446e-01
1.72721e-01 1.70653e-01 1.71431e-01 1.74192e-01
1.72389e-01 1.72153e-01 1.71049e-01 1.69975e-01
1.79001e-01 1.70276e-01 1.67287e-01 1.69500e-01
1.72051e-01 1.67800e-01 1.70161e-01 1.78152e-01
1.84012e-01 1.70419e-01 1.69942e-01 1.73521e-01
1.69340e-01 1.65612e-01 1.66421e-01 1.67047e-01
1.67783e-01 1.67747e-01 1.72621e-01 1.66587e-01
1.66551e-01 1.65175e-01 1.66563e-01 1.67797e-01
1.71821e-01 1.67394e-01 1.65747e-01 1.65594e-01
1.70794e-01 1.66638e-01 1.70789e-01 1.66011e-01
1.66452e-01 1.66010e-01 1.66356e-01 1.65513e-01
1.70961e-01 1.68077e-01 1.64560e-01 1.65745e-01
1.68019e-01 1.66513e-01 1.66658e-01 1.67211e-01
1.65387e-01 1.67863e-01 1.66297e-01 1.66714e-01
1.72871e-01 1.72039e-01 1.70907e-01 1.71340e-01
1.72375e-01 1.71082e-01 1.70911e-01 1.72115e-01
1.73800e-01 1.73872e-01 1.72402e-01 1.70589e-01
1.72129e-01 1.70516e-01 1.71002e-01 1.71076e-01
1.74272e-01 1.68311e-01 1.68073e-01 1.69976e-01
1.66947e-01 1.68997e-01 1.68406e-01 1.67030e-01
1.69982e-01 1.67982e-01 1.68914e-01 1.67020e-01
1.69489e-01 1.76141e-01 1.68985e-01 1.67568e-01
1.71225e-01 1.67578e-01 1.68384e-01 1.67881e-01
1.68685e-01 1.69592e-01 1.68104e-01 1.67910e-01
1.66742e-01 1.69066e-01 1.68586e-01 1.67881e-01
