4.88239e-01 1.59605e-01 1.57689e-01 1.57860e-01
1.62497e-01 1.62464e-01 1.60303e-01 1.60794e-01
1.68144e-01 1.62822e-01 1.62196e-01 1.64482e-01
1.67010e-01 1.64482e-01 1.68879e-01 1.62619e-01
1.60746e-01 1.66520e-01 1.65177e-01 1.64723e-01
1.67727e-01 1.60089e-01 1.62356e-01 1.59868e-01
1.60134e-01 1.62452e-01 1.59765e-01 1.59981e-01
1.60881e-01 1.62381e-01 1.62619e-01 1.60909e-01
1.60458e-01 1.58272e-01 1.57987e-01 1.57758e-01
1.55862e-01 1.55702e-01 1.58222e-01 1.61814e-01
1.55248e-01 1.53910e-01 1.54477e-01 1.54263e-01
1.57149e-01 1.53697e-01 1.56026e-01 1.67182e-01
1.67683e-01 1.60940e-01 1.60182e-01 1.60982e-01
1.61547e-01 1.62664e-01 1.60644e-01 1.59640e-01
1.56871e-01 1.55218e-01 1.55387e-01 1.55927e-01
1.58723e-01 1.56291e-01 1.55141e-01 1.55211e-01
1.55828e-01 1.55159e-01 1.55135e-01 1.54450e-01
1.56538e-01 1.54176e-01 1.54534e-01 1.55680e-01
1.56770e-01 1.54526e-01 1.53758e-01 1.53696e-01
1.54201e-01 1.54177e-01 1.53638e-01 1.53942e-01
1.53614e-01 1.53903e-01 1.54303e-01 1.54434e-01
1.54247e-01 1.53555e-01 1.54607e-01 1.54035e-01
1.54249e-01 1.54258e-01 1.53587e-01 1.53580e-01
1.54505e-01 1.53951e-01 1.53808e-01 1.54512e-01
1.54811e-01 1.54634e-01 1.54960e-01 1.54285e-01
1.55267e-01 1.55286e-01 1.54644e-01 1.55557e-01
1.54669e-01 1.56991e-01 1.55167e-01 1.54871e-01
1.54941e-01 1.55177e-01 1.54929e-01 1.55198e-01
1.55097e-01 1.54887e-01 1.54214e-01 1.54980e-01
1.55549e-01 1.54087e-01 1.54080e-01 1.53494e-01
1.53660e-01 1.54063e-01 1.54082e-01 1.53911e-01
1.54092e-01 1.54857e-01 1.54396e-01 1.54107e-01
1.53880e-01 1.53335e-01 1.53921e-01 1.54329e-01
1.54418e-01 1.54549e-01 1.53859e-01 1.54418e-01
1.53839e-01 1.53730e-01 1.53877e-01 1.54743e-01
1.53792e-01 1.53713e-01 1.54526e-01 1.54619e-01
1.55069e-01 1.54845e-01 1.54572e-01 1.54438e-01
1.55210e-01 1.55857e-01 1.55781e-01 1.56031e-01
1.56863e-01 1.58391e-01 1.56853e-01 1.55686e-01
1.55182e-01 1.55589e-01 1.55468e-01 1.55690e-01
1.54591e-01 1.54885e-01 1.54340e-01 1.54419e-01
1.54387e-01 1.54545e-01 1.54359e-01 1.54779e-01
1.54472e-01 1.54748e-01 1.55448e-01 1.54201e-01
1.54384e-01 1.54524e-01 1.54549e-01 1.54281e-01
1.54342e-01 1.53974e-01 1.54661e-01 1.53796e-01
1.54932e-01 1.55059e-01 1.54501e-01 1.54074e-01
1.54520e-01 1.54616e-01 1.54881e-01 1.55003e-01
1.54728e-01 1.55698e-01 1.56300e-01 1.56069e-01
1.56943e-01 1.57619e-01 1.56893e-01 1.57012e-01
1.57954e-01 1.57325e-01 1.55964e-01 1.55515e-01
1.54416e-01 1.54909e-01 1.54786e-01 1.54711e-01
1.53683e-01 1.55459e-01 1.53909e-01 1.53697e-01
1.53907e-01 1.54230e-01 1.54059e-01 1.53841e-01
1.53988e-01 1.53608e-01 1.54104e-01 1.54193e-01
1.54353e-01 1.54611e-01 1.54087e-01 1.53553e-01
1.54689e-01 1.54499e-01 1.54502e-01 1.54428e-01
1.55780e-01 1.55332e-01 1.54031e-01 1.53812e-01
1.55063e-01 1.55100e-01 1.55421e-01 1.55341e-01
1.55133e-01 1.54619e-01 1.54945e-01 1.55066e-01
1.55190e-01 1.55537e-01 1.57196e-01 1.54599e-01
1.54826e-01 1.55139e-01 1.55342e-01 1.55200e-01
1.55238e-01 1.54653e-01 1.55020e-01 1.54462e-01
1.54610e-01 1.54911e-01 1.54391e-01 1.54587e-01
1.54181e-01 1.55080e-01 1.54794e-01 1.54689e-01
