-1.92668e-05 1.47585e-13
-4.50020e-01 1.16490e+00
-4.50745e-01 5.14741e+00
-4.50578e-01 -1.03617e+00
-4.50376e-01 -8.00008e+00
-4.50290e-01 -8.00007e+00
-4.50244e-01 -8.00006e+00
-4.50208e-01 -8.00005e+00
-4.50167e-01 -8.00004e+00
-4.50140e-01 -8.00003e+00
-4.50107e-01 -8.00002e+00
-4.50083e-01 -8.00002e+00
-4.50058e-01 -8.00001e+00
-4.50044e-01 -8.00001e+00
-4.50033e-01 -8.00001e+00
-4.50024e-01 -7.46068e+00
-4.50012e-01 -6.38743e+00
-2.56271e-01 -5.05280e+00
-4.49997e-01 -3.60275e+00
4.50000e-01 -2.16329e+00
-4.50000e-01 -7.90162e-01
4.50000e-01 4.88867e-01
-6.64914e-02 1.67367e+00
4.50000e-01 2.75483e+00
7.18694e-02 3.73481e+00
3.75446e-01 4.61267e+00
1.52784e-01 5.39158e+00
1.94455e-01 6.07349e+00
4.10308e-01 6.65609e+00
-2.93555e-02 7.13280e+00
4.50000e-01 7.50567e+00
1.82305e-01 7.77398e+00
4.19373e-01 7.93839e+00
3.20218e-01 8.00000e+00
3.45804e-01 8.00000e+00
4.13001e-01 8.00000e+00
2.61127e-01 8.00000e+00
4.53609e-01 7.99367e+00
1.73260e-01 7.99964e+00
2.91236e-01 8.00000e+00
-8.52802e-02 7.99941e+00
-4.50085e-01 3.80716e+00
-8.49618e-02 3.75936e+00
-4.50001e-01 3.18480e+00
2.50652e-01 3.82100e+00
-4.50061e-01 -1.51898e+00
-1.95081e-02 -1.81166e+00
1.53381e-01 -2.04855e+00
3.44047e-01 -2.19201e+00
4.50005e-01 -2.21857e+00
4.49997e-01 -2.25996e+00
4.50026e-01 -2.42809e+00
4.50027e-01 -2.38177e+00
4.50027e-01 -2.71213e+00
4.50011e-01 -2.56898e+00
4.50000e-01 -2.69037e+00
4.50017e-01 -2.37741e+00
4.50000e-01 -2.11182e+00
4.50078e-01 -1.78472e+00
4.50094e-01 -1.31699e+00
4.50043e-01 -7.28720e-01
4.13435e-01 1.07968e-01
3.43682e-01 8.63546e-01
-1.56366e-01 1.74558e+00
3.77304e-01 2.58406e+00
-2.51698e-01 3.36068e+00
2.85015e-01 4.06161e+00
-2.04563e-01 4.72933e+00
2.47514e-01 5.35161e+00
-2.67733e-01 5.90775e+00
2.29144e-01 6.39811e+00
-2.72580e-01 6.82010e+00
1.82517e-01 7.17542e+00
-2.55703e-01 7.46385e+00
1.27219e-01 7.68928e+00
-2.31886e-01 7.85311e+00
7.93648e-02 7.95621e+00
-2.23434e-01 8.00000e+00
3.00920e-02 8.00000e+00
-2.18148e-01 8.00000e+00
-1.19269e-02 8.00000e+00
-2.09054e-01 8.00000e+00
-3.64475e-02 8.00000e+00
-2.01964e-01 8.00000e+00
-6.62972e-02 8.00000e+00
-1.64896e-01 8.00000e+00
-2.14414e-01 8.00000e+00
-6.47298e-02 8.00107e+00
-2.70659e-01 7.99999e+00
8.40275e-02 8.00330e+00
-2.58597e-01 7.99998e+00
-1.23555e-01 7.99999e+00
-3.61500e-01 7.67526e+00
-4.45944e-01 7.24530e+00
-3.88423e-01 6.76000e+00
-3.52006e-01 6.14917e+00
-1.19860e-01 5.76384e+00
1.94939e-01 5.24314e+00
4.50014e-01 4.91243e+00
4.50123e-01 4.32359e+00
4.50192e-01 3.93587e+00
4.50068e-01 3.35173e+00
4.50133e-01 2.90941e+00
4.50126e-01 2.59504e+00
4.50033e-01 2.14511e+00
4.50199e-01 2.15107e+00
4.50070e-01 1.80388e+00
4.50172e-01 1.92312e+00
4.50137e-01 1.64467e+00
4.50128e-01 1.68210e+00
4.50135e-01 1.56108e+00
4.50169e-01 1.68431e+00
4.50202e-01 1.90777e+00
4.50103e-01 2.25593e+00
4.50000e-01 2.34022e+00
4.50000e-01 2.56978e+00
4.50000e-01 2.93352e+00
3.71939e-01 3.56144e+00
4.50000e-01 4.06783e+00
2.78274e-01 4.63961e+00
3.21076e-01 5.15857e+00
2.08421e-01 5.64220e+00
1.92202e-01 6.08173e+00
2.36926e-01 6.47560e+00
6.87290e-02 6.82316e+00
2.80735e-01 7.12800e+00
-1.68759e-03 7.38491e+00
3.07759e-01 7.60055e+00
-2.01562e-02 7.76718e+00
2.75314e-01 7.89082e+00
5.63341e-03 7.96740e+00
1.52398e-01 8.00000e+00
3.75158e-02 8.00056e+00
8.18307e-02 8.00141e+00
8.30697e-02 8.00061e+00
5.00830e-02 8.00137e+00
1.12792e-01 8.00032e+00
7.81719e-02 8.00000e+00
1.57855e-01 8.00116e+00
1.63225e-01 8.00059e+00
2.07232e-01 8.00058e+00
2.19262e-01 8.00030e+00
2.56356e-01 8.00054e+00
2.86913e-01 8.00059e+00
3.06003e-01 8.00031e+00
3.29770e-01 8.00057e+00
3.33938e-01 8.00005e+00
3.54475e-01 8.00056e+00
3.53223e-01 7.99999e+00
3.70715e-01 8.00029e+00
3.78447e-01 8.00029e+00
3.84148e-01 8.00059e+00
3.87197e-01 8.00057e+00
3.79377e-01 8.00060e+00
3.81746e-01 8.00059e+00
3.64455e-01 8.00060e+00
3.73783e-01 8.00061e+00
3.73450e-01 8.00125e+00
3.63402e-01 8.00133e+00
3.54116e-01 8.00064e+00
3.39134e-01 8.00123e+00
3.74170e-01 8.00065e+00
2.96767e-01 8.00064e+00
3.67204e-01 8.00065e+00
2.57220e-01 8.00068e+00
3.88611e-01 8.00068e+00
2.26898e-01 8.00067e+00
3.46037e-01 8.00018e+00
2.08548e-01 8.00000e+00
3.43871e-01 8.00034e+00
1.73369e-01 8.00000e+00
2.38136e-01 8.00069e+00
1.71994e-01 8.00141e+00
1.91806e-01 8.00002e+00
2.01623e-01 8.00000e+00
1.56247e-01 8.00038e+00
2.27449e-01 8.00000e+00
1.64322e-01 8.00070e+00
2.80594e-01 8.00000e+00
9.48338e-02 8.00065e+00
2.82303e-01 8.00000e+00
1.09162e-01 8.00000e+00
2.24401e-01 8.00000e+00
1.43618e-01 8.00000e+00
6.65788e-02 8.00137e+00
1.63423e-01 8.00000e+00
7.72088e-02 8.00000e+00
1.48082e-01 8.00258e+00
1.02933e-01 8.00279e+00
5.53589e-02 8.00164e+00
6.10210e-02 8.00001e+00
2.59800e-02 7.98489e+00
7.67697e-02 7.93738e+00
-4.01495e-02 7.87481e+00
-1.13884e-01 7.79149e+00
-1.66220e-01 7.69221e+00
-1.25942e-01 7.57090e+00
-2.03164e-01 7.45068e+00
-2.07988e-01 7.31713e+00
-2.11479e-01 7.17331e+00
-1.84178e-01 7.01308e+00
-1.82142e-01 6.84415e+00
-1.54998e-01 6.65931e+00
-1.42146e-01 6.46726e+00
-1.43719e-01 6.25863e+00
-1.21076e-01 6.04286e+00
-1.43002e-01 5.81621e+00
-1.48927e-01 5.58236e+00
-1.89440e-01 5.34243e+00
-2.64426e-01 5.09505e+00
-3.28309e-01 4.84793e+00
-4.23222e-01 4.61133e+00
-4.50000e-01 4.39854e+00
-4.50000e-01 4.20678e+00
-4.49983e-01 4.03880e+00
-4.21508e-01 3.89360e+00
-3.40973e-01 3.75173e+00
-2.21922e-01 3.61516e+00
-6.05087e-02 3.48866e+00
1.47586e-01 3.36106e+00
3.24507e-01 3.23782e+00
4.31057e-01 3.10964e+00
4.50000e-01 2.97236e+00
4.50000e-01 2.82506e+00
4.49997e-01 2.67087e+00
4.50503e-01 2.50810e+00
4.49999e-01 2.34322e+00
4.49067e-01 2.17221e+00
4.47977e-01 2.00385e+00
4.46264e-01 1.83513e+00
4.45189e-01 1.67531e+00
4.43983e-01 1.51858e+00
4.43546e-01 1.37786e+00
4.43344e-01 1.24538e+00
4.42138e-01 1.12751e+00
4.50000e-01 1.01828e+00
4.39447e-01 9.17005e-01
3.80675e-01 8.21173e-01
2.81883e-01 7.29898e-01
1.62592e-01 6.43902e-01
3.45048e-02 5.61566e-01
-1.06790e-01 4.78867e-01
-2.24858e-01 4.05212e-01
-2.88953e-01 3.37618e-01
-3.15598e-01 2.73058e-01
-3.07983e-01 2.18213e-01
-2.72947e-01 1.69254e-01
-2.20488e-01 1.23091e-01
-1.64274e-01 8.48060e-02
-1.10322e-01 5.31386e-02
-5.55215e-02 3.01546e-02
-1.26913e-02 9.40407e-03
3.03275e-02 3.44502e-03
7.05188e-02 -1.12909e-02
9.27204e-02 -6.47107e-03
1.44864e-01 -1.92716e-02
1.48811e-01 -7.62578e-05
2.13569e-01 -1.10115e-02
1.96350e-01 2.26662e-02
2.56921e-01 2.01219e-02
2.21283e-01 6.62294e-02
2.80449e-01 7.18665e-02
2.30415e-01 1.28340e-01
2.38320e-01 1.76230e-01
2.19652e-01 2.45712e-01
2.82885e-01 2.92832e-01
2.54198e-01 3.62300e-01
3.01490e-01 3.23686e-01
2.41408e-01 4.21419e-01
1.87189e-01 5.44477e-01
2.19632e-01 6.72873e-01
1.75384e-01 8.14480e-01
1.88638e-01 9.92652e-01
2.09470e-01 1.16382e+00
1.53199e-01 1.37725e+00
2.70058e-01 1.58935e+00
1.80095e-01 1.80841e+00
2.86372e-01 2.04298e+00
2.36814e-01 2.29035e+00
2.93974e-01 2.55778e+00
2.78299e-01 2.84153e+00
3.07737e-01 3.13748e+00
3.02850e-01 3.45400e+00
3.28520e-01 3.76983e+00
3.14157e-01 4.11322e+00
3.60290e-01 4.44598e+00
3.24897e-01 4.80889e+00
3.89760e-01 5.16203e+00
3.35701e-01 5.52481e+00
4.05129e-01 5.86191e+00
3.40664e-01 6.19147e+00
4.20085e-01 6.49002e+00
3.62581e-01 6.77328e+00
4.16615e-01 7.02735e+00
3.76541e-01 7.25899e+00
4.09433e-01 7.46155e+00
3.77348e-01 7.63489e+00
3.99945e-01 7.77662e+00
3.80254e-01 7.88543e+00
3.80986e-01 7.95977e+00
3.94265e-01 7.99814e+00
3.57897e-01 7.99495e+00
4.03657e-01 7.99113e+00
3.32613e-01 7.99132e+00
3.98729e-01 7.99580e+00
3.13836e-01 7.99332e+00
3.85531e-01 7.99741e+00
3.07949e-01 7.99442e+00
3.63584e-01 7.99796e+00
3.12942e-01 7.99607e+00
2.95373e-01 7.99990e+00
3.16122e-01 7.99859e+00
2.31431e-01 8.00260e+00
3.16330e-01 8.00180e+00
1.73758e-01 8.00152e+00
3.12259e-01 8.00000e+00
1.21270e-01 8.00000e+00
3.16384e-01 8.00000e+00
7.05556e-02 8.00000e+00
2.80394e-01 8.00000e+00
6.32074e-02 8.00000e+00
2.23524e-01 8.00254e+00
8.33232e-02 8.00294e+00
1.66719e-01 8.00298e+00
8.51767e-02 8.00304e+00
1.24884e-01 8.00257e+00
7.03895e-02 8.00286e+00
9.31695e-02 8.01363e+00
6.24879e-02 8.00227e+00
7.33346e-02 8.00000e+00
6.41759e-02 8.00000e+00
6.76439e-02 8.00075e+00
6.71576e-02 8.00000e+00
6.81829e-02 7.98694e+00
6.77406e-02 7.96031e+00
6.47774e-02 7.92109e+00
6.06198e-02 7.86982e+00
5.25233e-02 7.80765e+00
4.08647e-02 7.73555e+00
2.48780e-02 7.65356e+00
2.69221e-03 7.56174e+00
-2.36039e-02 7.45970e+00
-5.33663e-02 7.34920e+00
-8.58709e-02 7.22935e+00
-1.18058e-01 7.10296e+00
-1.49845e-01 6.96931e+00
-1.76837e-01 6.83091e+00
-1.98126e-01 6.68898e+00
-2.15743e-01 6.54504e+00
-2.27911e-01 6.40177e+00
-2.31811e-01 6.26040e+00
-2.22638e-01 6.12092e+00
-2.02192e-01 5.98309e+00
-1.69154e-01 5.84544e+00
-1.28930e-01 5.70768e+00
-8.91190e-02 5.56834e+00
-4.62968e-02 5.42589e+00
-9.96034e-03 5.27911e+00
2.49430e-02 5.12734e+00
6.64799e-02 4.96721e+00
1.18338e-01 4.79444e+00
1.69847e-01 4.60772e+00
2.18358e-01 4.40796e+00
2.74142e-01 4.19414e+00
3.46721e-01 3.96442e+00
3.99345e-01 3.72135e+00
4.32393e-01 3.47094e+00
4.50000e-01 3.21570e+00
4.50006e-01 2.95599e+00
4.38185e-01 2.69515e+00
3.87286e-01 2.43597e+00
3.12741e-01 2.17946e+00
2.19756e-01 1.92568e+00
7.47599e-02 1.67250e+00
-1.04678e-01 1.42561e+00
-2.73682e-01 1.19097e+00
-4.18705e-01 9.72129e-01
-4.50000e-01 7.78202e-01
-4.49995e-01 6.07679e-01
-4.62042e-01 4.59718e-01
-4.57925e-01 3.39641e-01
